log_id,router,dataset_name,destination,raw_destination,sensitive,blockchain_hash,blockchain_tx_hash,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,proc_cpu_pct,proc_rss_mb,level,component,log_source,content,event_template
2553,direct_minio,loghub,minio,minio,False,,,0.00027799978852272034,0.07207800081232563,0.07235600060084835,True,0.0,42,0.0,876.05248,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2554,direct_minio,loghub,minio,minio,False,,,0.00015999830793589354,0.06453599780797958,0.06469599611591548,True,0.0,42,0.0,876.05248,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2555,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.061400001868605614,0.06155000301077962,True,0.0,42,0.0,876.05248,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2556,direct_minio,loghub,minio,minio,False,,,0.00014599936548620462,0.06270399899221957,0.06284999835770577,True,0.0,42,0.0,876.05248,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2557,direct_minio,loghub,minio,minio,False,,,0.00015200203051790595,0.06400999700417742,0.06416199903469533,True,0.0,42,0.0,876.05248,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2558,direct_minio,loghub,minio,minio,False,,,0.00014300167094916105,0.06087300425861031,0.06101600592955947,True,0.0,42,0.0,876.056576,INFO,KERNEL,BGL,1146800 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2559,direct_minio,loghub,minio,minio,False,,,0.0001489970600232482,0.062328996136784554,0.0624779931968078,True,0.0,20,0.0,876.056576,INFO,KERNEL,BGL,generating core.1114,generating core.<*>
2560,direct_minio,loghub,minio,minio,False,,,0.00013400131138041615,0.060931000916752964,0.06106500222813338,True,0.0,19,0.0,876.056576,INFO,KERNEL,BGL,generating core.848,generating core.<*>
2561,direct_minio,loghub,minio,minio,False,,,0.00015600380720570683,0.08543099829694256,0.08558700210414827,True,0.0,20,0.0,876.056576,INFO,KERNEL,BGL,generating core.2117,generating core.<*>
2562,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.10272300278302282,0.10287300392519683,True,0.0,20,0.0,876.060672,INFO,KERNEL,BGL,generating core.3293,generating core.<*>
2563,direct_minio,loghub,minio,minio,False,,,0.00020099832909181714,0.07483999797841534,0.07504099630750716,True,0.0,20,0.0,876.064768,INFO,KERNEL,BGL,generating core.1351,generating core.<*>
2564,direct_minio,loghub,minio,minio,False,,,0.0001849984982982278,0.0635149990557693,0.06369999755406752,True,0.0,21,0.0,876.064768,INFO,KERNEL,BGL,generating core.17222,generating core.<*>
2565,direct_minio,loghub,minio,minio,False,,,0.00015099794836714864,0.06214099994394928,0.06229199789231643,True,0.0,21,0.0,876.064768,INFO,KERNEL,BGL,generating core.20392,generating core.<*>
2566,direct_minio,loghub,minio,minio,False,,,0.00014299439499154687,0.0714919951860793,0.07163498958107084,True,0.0,21,0.0,876.064768,INFO,KERNEL,BGL,generating core.31006,generating core.<*>
2567,direct_minio,loghub,minio,minio,False,,,0.00014699617167934775,0.06620500062126666,0.06635199679294601,True,0.0,21,0.0,876.064768,INFO,KERNEL,BGL,generating core.20088,generating core.<*>
2568,direct_minio,loghub,minio,minio,False,,,0.00014599936548620462,0.06080399907659739,0.0609499984420836,True,0.0,21,0.0,876.068864,INFO,KERNEL,BGL,generating core.26993,generating core.<*>
2569,direct_minio,loghub,minio,minio,False,,,0.00013399403542280197,0.06284200208028778,0.06297599611571059,True,0.0,21,0.0,876.068864,INFO,KERNEL,BGL,generating core.20954,generating core.<*>
2570,direct_minio,loghub,minio,minio,False,,,0.0001450025592930615,0.06033299723640084,0.060477999795693904,True,0.0,20,0.0,876.068864,INFO,KERNEL,BGL,generating core.6139,generating core.<*>
2571,direct_minio,loghub,minio,minio,False,,,0.00015499972505494952,0.06237399793462828,0.06252899765968323,True,0.0,21,0.0,876.068864,INFO,KERNEL,BGL,generating core.10185,generating core.<*>
2572,direct_minio,loghub,minio,minio,False,,,0.00012300006346777081,0.06607999966945499,0.06620299973292276,True,0.0,21,0.0,876.068864,INFO,KERNEL,BGL,generating core.13776,generating core.<*>
2573,direct_minio,loghub,minio,minio,False,,,0.00012799864634871483,0.060935002693440765,0.06106300133978948,True,0.0,21,0.0,876.07296,INFO,KERNEL,BGL,generating core.19596,generating core.<*>
2574,direct_minio,loghub,minio,minio,False,,,0.00014199758879840374,0.06383200525306165,0.06397400284186006,True,0.0,21,0.0,876.07296,INFO,KERNEL,BGL,generating core.15557,generating core.<*>
2575,direct_minio,loghub,minio,minio,False,,,0.00013699900591745973,0.06161600322229788,0.06175300222821534,True,0.0,20,0.0,876.07296,INFO,KERNEL,BGL,generating core.4193,generating core.<*>
2576,direct_minio,loghub,minio,minio,False,,,0.00012999953469261527,0.09172700083581731,0.09185700037050992,True,0.0,20,0.0,876.07296,INFO,KERNEL,BGL,generating core.7539,generating core.<*>
2577,direct_minio,loghub,minio,minio,False,,,0.0002169981598854065,0.11125199671369046,0.11146899487357587,True,0.0,21,0.0,876.07296,INFO,KERNEL,BGL,generating core.22024,generating core.<*>
2578,direct_minio,loghub,minio,minio,False,,,0.00019299477571621537,0.09823500295169652,0.09842799772741273,True,0.0,21,0.0,876.081152,INFO,KERNEL,BGL,generating core.22905,generating core.<*>
2579,direct_minio,loghub,minio,minio,False,,,0.00022799940779805183,0.07880500197643414,0.0790330013842322,True,0.0,21,0.0,876.081152,INFO,KERNEL,BGL,generating core.24671,generating core.<*>
2580,direct_minio,loghub,minio,minio,False,,,0.00014900433598086238,0.06502299947896972,0.06517200381495059,True,0.0,21,0.0,876.081152,INFO,KERNEL,BGL,generating core.17853,generating core.<*>
2581,direct_minio,loghub,minio,minio,False,,,0.0001489970600232482,0.06223599484656006,0.06238499190658331,True,0.0,21,0.0,876.085248,INFO,KERNEL,BGL,generating core.25568,generating core.<*>
2582,direct_minio,loghub,minio,minio,False,,,0.00012900272849947214,0.06459399446612224,0.06472299719462171,True,0.0,21,0.0,876.085248,INFO,KERNEL,BGL,generating core.23080,generating core.<*>
2583,direct_minio,loghub,minio,minio,False,,,0.0002309971023350954,0.06540699541801587,0.06563799252035096,True,0.0,20,0.0,876.089344,INFO,KERNEL,BGL,generating core.9739,generating core.<*>
2584,direct_minio,loghub,minio,minio,False,,,0.0001410007826052606,0.06194900197442621,0.06209000275703147,True,0.0,20,0.0,876.089344,INFO,KERNEL,BGL,generating core.7187,generating core.<*>
2585,direct_minio,loghub,minio,minio,False,,,0.0001399967004545033,0.06209200364537537,0.062232000345829874,True,0.0,21,0.0,876.089344,INFO,KERNEL,BGL,generating core.23438,generating core.<*>
2586,direct_minio,loghub,minio,minio,False,,,0.00014599936548620462,0.061422004364430904,0.06156800372991711,True,0.0,20,0.0,876.089344,INFO,KERNEL,BGL,generating core.7881,generating core.<*>
2587,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.0628869966021739,0.0630369977443479,True,0.0,20,0.0,876.089344,INFO,KERNEL,BGL,generating core.9778,generating core.<*>
2588,direct_minio,loghub,minio,minio,False,,,0.00014699617167934775,0.06188699626363814,0.062033992435317487,True,0.0,20,0.0,876.09344,INFO,KERNEL,BGL,generating core.7915,generating core.<*>
2589,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.061599996115546674,0.06174999725772068,True,0.0,20,0.0,876.09344,INFO,KERNEL,BGL,generating core.3006,generating core.<*>
2590,direct_minio,loghub,minio,minio,False,,,0.00015099794836714864,0.0607739930273965,0.06092499097576365,True,0.0,21,0.0,876.09344,INFO,KERNEL,BGL,generating core.14627,generating core.<*>
2591,direct_minio,loghub,minio,minio,False,,,0.00014800025383010507,0.0607170004514046,0.060865000705234706,True,0.0,20,0.0,876.09344,INFO,KERNEL,BGL,generating core.2348,generating core.<*>
2592,direct_minio,loghub,minio,minio,False,,,0.00013499811757355928,0.0633550007478334,0.06348999886540696,True,0.0,19,0.0,876.09344,INFO,KERNEL,BGL,generating core.226,generating core.<*>
2593,direct_minio,loghub,minio,minio,False,,,0.00012899545254185796,0.08264400094049051,0.08277299639303237,True,0.0,20,0.0,876.097536,INFO,KERNEL,BGL,generating core.1219,generating core.<*>
2594,direct_minio,loghub,minio,minio,False,,,0.00017900310922414064,0.09983399650081992,0.10001299961004406,True,0.0,20,0.0,876.101632,INFO,KERNEL,BGL,generating core.8877,generating core.<*>
2595,direct_minio,loghub,minio,minio,False,,,0.0003850000211969018,0.07207500311778858,0.07246000313898548,True,0.0,21,0.0,876.105728,INFO,KERNEL,BGL,generating core.13558,generating core.<*>
2596,direct_minio,loghub,minio,minio,False,,,0.00014000397641211748,0.06566099909832701,0.06580100307473913,True,0.0,19,0.0,876.105728,INFO,KERNEL,BGL,generating core.404,generating core.<*>
2597,direct_minio,loghub,minio,minio,False,,,0.00012900272849947214,0.06506699719466269,0.06519599992316216,True,0.0,102,0.0,876.105728,INFO,KERNEL,BGL,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/64mps.sequential.mapfile,ciod: Missing or invalid fields on line <*> of node map file /<*>
2598,direct_minio,loghub,minio,minio,False,,,0.00014900433598086238,0.06262100214371458,0.06277000647969544,True,0.0,75,0.0,876.109824,INFO,KERNEL,BGL,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,<*> torus receiver z+ input pipe error(s) (dcr <*>) detected and corrected
2599,direct_minio,loghub,minio,minio,False,,,0.00013800308806821704,0.06121399928815663,0.061352002376224846,True,0.0,19,0.0,876.109824,INFO,KERNEL,BGL,generating core.631,generating core.<*>
2600,direct_minio,loghub,minio,minio,False,,,0.0001370062818750739,0.060881000536028296,0.06101800681790337,True,0.0,19,0.0,876.109824,INFO,KERNEL,BGL,generating core.998,generating core.<*>
2601,direct_minio,loghub,minio,minio,False,,,0.0001849984982982278,0.0862239976413548,0.08640899613965303,True,0.0,20,0.0,876.109824,INFO,KERNEL,BGL,generating core.1129,generating core.<*>
2602,direct_minio,loghub,minio,minio,False,,,0.00030599767342209816,0.07433399878209457,0.07463999645551667,True,0.0,19,0.0,876.109824,INFO,KERNEL,BGL,generating core.424,generating core.<*>
2603,direct_minio,loghub,minio,minio,False,,,0.0001629960024729371,0.06392899376805872,0.06409198977053165,True,0.0,20,0.0,876.11392,INFO,KERNEL,BGL,generating core.1213,generating core.<*>
2604,direct_minio,loghub,minio,minio,False,,,0.0001370062818750739,0.06033300451235846,0.06047001079423353,True,0.0,20,0.0,876.11392,INFO,KERNEL,BGL,generating core.1433,generating core.<*>
2605,direct_minio,loghub,minio,minio,False,,,0.00011799420462921262,0.06105399370426312,0.061171987908892334,True,0.0,20,0.0,876.11392,INFO,KERNEL,BGL,generating core.2950,generating core.<*>
2606,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.06008200580254197,0.06023200694471598,True,0.0,19,0.0,876.11392,INFO,KERNEL,BGL,generating core.319,generating core.<*>
2607,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.06501600000774488,0.06516600114991888,True,0.0,19,0.0,876.11392,INFO,KERNEL,BGL,generating core.303,generating core.<*>
2608,direct_minio,loghub,minio,minio,False,,,0.00015299883671104908,0.06364699947880581,0.06379999831551686,True,0.0,20,0.0,876.122112,INFO,KERNEL,BGL,generating core.1998,generating core.<*>
2609,direct_minio,loghub,minio,minio,False,,,0.00014699617167934775,0.06182400102261454,0.061970997194293886,True,0.0,44,0.0,876.122112,INFO,KERNEL,BGL,632431728 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2610,direct_minio,loghub,minio,minio,False,,,0.0001450025592930615,0.06156900053611025,0.061714003095403314,True,0.0,44,0.0,876.126208,INFO,KERNEL,BGL,634368144 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2611,direct_minio,loghub,minio,minio,False,,,0.00012799864634871483,0.06014000246068463,0.06026800110703334,True,0.0,44,0.0,876.126208,INFO,KERNEL,BGL,632254896 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2612,direct_minio,loghub,minio,minio,False,,,0.00013800308806821704,0.0628060006420128,0.06294400373008102,True,0.0,44,0.0,876.126208,INFO,KERNEL,BGL,633283776 double-hummer alignment exceptions,<*> double-hummer alignment exceptions
2613,direct_minio,loghub,minio,minio,False,,,0.0001360021997243166,0.059779995353892446,0.05991599755361676,True,0.0,19,0.0,876.130304,INFO,KERNEL,BGL,generating core.841,generating core.<*>
2614,direct_minio,loghub,minio,minio,False,,,0.00014800025383010507,0.060391997976694256,0.06053999823052436,True,0.0,19,0.0,876.130304,INFO,KERNEL,BGL,generating core.815,generating core.<*>
2615,direct_minio,loghub,minio,minio,False,,,0.00014399847714230418,0.06007099727867171,0.060214995755814016,True,0.0,21,0.0,876.130304,INFO,KERNEL,BGL,generating core.57762,generating core.<*>
2616,direct_minio,loghub,minio,minio,False,,,0.00015200203051790595,0.06222399679245427,0.06237599882297218,True,0.0,20,0.0,876.130304,INFO,KERNEL,BGL,generating core.3436,generating core.<*>
2617,direct_minio,loghub,minio,minio,False,,,0.00023800384951755404,0.0713359986548312,0.07157400250434875,True,0.0,20,0.0,876.130304,INFO,KERNEL,BGL,generating core.4592,generating core.<*>
2618,direct_minio,loghub,minio,minio,False,,,0.00014599936548620462,0.06602399662369862,0.06616999598918483,True,0.0,19,0.0,876.1344,INFO,KERNEL,BGL,generating core.149,generating core.<*>
2619,direct_minio,loghub,minio,minio,False,,,0.00022399763111025095,0.06436199328163639,0.06458599091274664,True,0.0,21,0.0,876.1344,INFO,KERNEL,BGL,generating core.62507,generating core.<*>
2620,direct_minio,loghub,minio,minio,False,,,0.00014200486475601792,0.062072998844087124,0.06221500370884314,True,0.0,20,0.0,876.1344,INFO,KERNEL,BGL,generating core.1807,generating core.<*>
2621,direct_minio,loghub,minio,minio,False,,,0.00014599936548620462,0.06503400072688237,0.06518000009236857,True,0.0,33,0.0,876.1344,WARNING,DISCOVERY,BGL,Node card is not fully functional,Node card is not fully functional
2622,direct_minio,loghub,minio,minio,False,,,0.00015200203051790595,0.06866599869681522,0.06881800072733313,True,0.0,150,0.0,876.138496,INFO,KERNEL,BGL,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,ciod: duplicate canonical-rank <*> to logical-rank <*> mapping at line <*> of node map file /<*>
2623,direct_minio,loghub,minio,minio,False,,,0.00014900433598086238,0.06088599911890924,0.0610350034548901,True,0.0,124,0.0,876.142592,FATAL,APP,BGL,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,ciod: Error creating node map from file <*>: Block device required
2624,direct_minio,loghub,minio,minio,False,,,0.0001320004230365157,0.06464100442826748,0.064773004851304,True,0.0,20,0.0,876.142592,INFO,KERNEL,BGL,generating core.9652,generating core.<*>
2625,direct_minio,loghub,minio,minio,False,,,0.00014199758879840374,0.06294400373008102,0.06308600131887943,True,0.0,21,0.0,876.142592,INFO,KERNEL,BGL,generating core.11154,generating core.<*>
2626,direct_minio,loghub,minio,minio,False,,,0.00013300450518727303,0.06244499672902748,0.06257800123421475,True,0.0,20,0.0,876.146688,INFO,KERNEL,BGL,generating core.7571,generating core.<*>
2627,direct_minio,loghub,minio,minio,False,,,0.0001449952833354473,0.06834699888713658,0.06849199417047203,True,0.0,21,0.0,876.146688,INFO,KERNEL,BGL,generating core.12364,generating core.<*>
2628,direct_minio,loghub,minio,minio,False,,,0.00015999830793589354,0.06229999416973442,0.06245999247767031,True,0.0,21,0.0,876.150784,INFO,KERNEL,BGL,generating core.13817,generating core.<*>
2629,direct_minio,loghub,minio,minio,False,,,0.00014700344763696194,0.06371100607793778,0.06385800952557474,True,0.0,21,0.0,876.150784,INFO,KERNEL,BGL,generating core.14349,generating core.<*>
2630,direct_minio,loghub,minio,minio,False,,,0.00014999386621639132,0.0627570043434389,0.06290699820965528,True,0.0,20,0.0,876.150784,INFO,KERNEL,BGL,generating core.8897,generating core.<*>
2631,direct_minio,loghub,minio,minio,False,,,0.00013899989426136017,0.07291099609574303,0.07304999599000439,True,0.0,20,0.0,876.150784,INFO,KERNEL,BGL,generating core.7946,generating core.<*>
2632,direct_minio,loghub,minio,minio,False,,,0.0001450025592930615,0.11339999764459208,0.11354500020388514,True,0.0,21,0.0,876.150784,INFO,KERNEL,BGL,generating core.10299,generating core.<*>
2633,direct_minio,loghub,minio,minio,False,,,0.00019800063455477357,0.10079200001200661,0.10099000064656138,True,0.0,20,0.0,876.15488,INFO,KERNEL,BGL,generating core.9949,generating core.<*>
2634,direct_minio,loghub,minio,minio,False,,,0.00024199835024774075,0.09998300083680078,0.10022499918704852,True,0.0,21,0.0,876.158976,INFO,KERNEL,BGL,generating core.12012,generating core.<*>
2635,direct_minio,loghub,minio,minio,False,,,0.0002090018824674189,0.07170900062192231,0.07191800250438973,True,0.0,20,0.0,876.158976,INFO,KERNEL,BGL,generating core.9051,generating core.<*>
2636,direct_minio,loghub,minio,minio,False,,,0.00016799458535388112,0.06260700320126489,0.06277499778661877,True,0.0,20,0.0,876.158976,INFO,KERNEL,BGL,generating core.7752,generating core.<*>
2637,direct_minio,loghub,minio,minio,False,,,0.0001500011421740055,0.06661699444521219,0.06676699558738619,True,0.0,21,0.0,876.158976,INFO,KERNEL,BGL,generating core.10793,generating core.<*>
2638,direct_minio,loghub,minio,minio,False,,,0.00014399847714230418,0.06177100294735283,0.06191500142449513,True,0.0,21,0.0,876.163072,INFO,KERNEL,BGL,generating core.24671,generating core.<*>
2639,direct_minio,loghub,minio,minio,False,,,0.00014699617167934775,0.08632599929114804,0.08647299546282738,True,0.0,21,0.0,876.163072,INFO,KERNEL,BGL,generating core.40979,generating core.<*>
2640,direct_minio,loghub,minio,minio,False,,,0.0002180022420361638,0.10934799502138048,0.10956599726341665,True,0.0,21,0.0,876.163072,INFO,KERNEL,BGL,generating core.18129,generating core.<*>
2641,direct_minio,loghub,minio,minio,False,,,0.00020099832909181714,0.10015199950430542,0.10035299783339724,True,0.0,21,0.0,876.163072,INFO,KERNEL,BGL,generating core.47738,generating core.<*>
2642,direct_minio,loghub,minio,minio,False,,,0.00025200279196724296,0.09069699444808066,0.0909489972400479,True,0.0,21,0.0,876.167168,INFO,KERNEL,BGL,generating core.42109,generating core.<*>
2643,direct_minio,loghub,minio,minio,False,,,0.0005120018613524735,0.09800299449125305,0.09851499635260552,True,0.0,20,0.0,876.171264,INFO,KERNEL,BGL,generating core.6682,generating core.<*>
2644,direct_minio,loghub,minio,minio,False,,,0.00023200118448585272,0.06854499952169135,0.0687770007061772,True,0.0,20,0.0,876.171264,INFO,KERNEL,BGL,generating core.7672,generating core.<*>
2645,direct_minio,loghub,minio,minio,False,,,0.00014699617167934775,0.06320800457615405,0.0633550007478334,True,0.0,21,0.0,876.171264,INFO,KERNEL,BGL,generating core.47122,generating core.<*>
2646,direct_minio,loghub,minio,minio,False,,,0.0001579974195919931,0.06547799421241507,0.06563599163200706,True,0.0,21,0.0,876.171264,INFO,KERNEL,BGL,generating core.17493,generating core.<*>
2647,direct_minio,loghub,minio,minio,False,,,0.0001579974195919931,0.06562899943673983,0.06578699685633183,True,0.0,21,0.0,876.17536,INFO,KERNEL,BGL,generating core.23664,generating core.<*>
2648,direct_minio,loghub,minio,minio,False,,,0.00015200203051790595,0.06232799933059141,0.062480001361109316,True,0.0,21,0.0,876.179456,INFO,KERNEL,BGL,generating core.19296,generating core.<*>
2649,direct_minio,loghub,minio,minio,False,,,0.00015700061339884996,0.061352002376224846,0.061509002989623696,True,0.0,20,0.0,876.179456,INFO,KERNEL,BGL,generating core.6553,generating core.<*>
2650,direct_minio,loghub,minio,minio,False,,,0.0001629960024729371,0.062475999584421515,0.06263899558689445,True,0.0,21,0.0,876.179456,INFO,KERNEL,BGL,generating core.56320,generating core.<*>
2651,direct_minio,loghub,minio,minio,False,,,0.00014900433598086238,0.08827700366964564,0.0884260080056265,True,0.0,20,0.0,876.179456,INFO,KERNEL,BGL,generating core.3824,generating core.<*>
2652,direct_minio,loghub,minio,minio,False,,,0.0006089976523071527,0.0727299993741326,0.07333899702643976,True,0.0,20,0.0,876.179456,INFO,KERNEL,BGL,generating core.5781,generating core.<*>
2653,direct_minio,loghub,minio,minio,False,,,0.00018900027498602867,0.07152200123528019,0.07171100151026621,True,0.0,21,0.0,876.183552,INFO,KERNEL,BGL,generating core.55191,generating core.<*>
2654,direct_minio,loghub,minio,minio,False,,,0.00015499972505494952,0.06194900197442621,0.06210400169948116,True,0.0,21,0.0,876.183552,INFO,KERNEL,BGL,generating core.38077,generating core.<*>
2655,direct_minio,loghub,minio,minio,False,,,0.00014299439499154687,0.06137599848443642,0.06151899287942797,True,0.0,21,0.0,876.183552,INFO,KERNEL,BGL,generating core.41557,generating core.<*>
2656,direct_minio,loghub,minio,minio,False,,,0.0001370062818750739,0.06000300345476717,0.06014000973664224,True,0.0,21,0.0,876.183552,INFO,KERNEL,BGL,generating core.36539,generating core.<*>
2657,direct_minio,loghub,minio,minio,False,,,0.00015200203051790595,0.06393399962689728,0.06408600165741518,True,0.0,21,0.0,876.183552,INFO,KERNEL,BGL,generating core.51900,generating core.<*>
2658,direct_minio,loghub,minio,minio,False,,,0.00019199796952307224,0.06094800482969731,0.06114000279922038,True,0.0,21,0.0,876.191744,INFO,KERNEL,BGL,generating core.33018,generating core.<*>
2659,direct_minio,loghub,minio,minio,False,,,0.00011199881555512547,0.07103499956429005,0.07114699837984517,True,0.0,21,0.0,876.191744,INFO,KERNEL,BGL,generating core.29433,generating core.<*>
2660,direct_minio,loghub,minio,minio,False,,,0.00018400169210508466,0.06122999911895022,0.0614140008110553,True,0.0,21,0.0,876.19584,INFO,KERNEL,BGL,generating core.36248,generating core.<*>
2661,direct_minio,loghub,minio,minio,False,,,0.00016100239008665085,0.06293499609455466,0.06309599848464131,True,0.0,21,0.0,876.19584,INFO,KERNEL,BGL,generating core.41080,generating core.<*>
2662,direct_minio,loghub,minio,minio,False,,,0.00017600541468709707,0.07508599810535088,0.07526200352003798,True,0.0,21,0.0,876.19584,INFO,KERNEL,BGL,generating core.57878,generating core.<*>
2663,direct_minio,loghub,minio,minio,False,,,0.00019500294001773,0.06291300087468699,0.06310800381470472,True,0.0,19,0.0,876.199936,INFO,KERNEL,BGL,generating core.245,generating core.<*>
2664,direct_minio,loghub,minio,minio,False,,,0.0001399967004545033,0.4038210026919842,0.4039609993924387,True,0.0,20,0.0,876.199936,INFO,KERNEL,BGL,generating core.2315,generating core.<*>
2665,direct_minio,loghub,minio,minio,False,,,0.00018799619283527136,0.07090400322340429,0.07109199941623956,True,0.0,21,0.0,876.199936,INFO,KERNEL,BGL,generating core.30603,generating core.<*>
2666,direct_minio,loghub,minio,minio,False,,,0.00012500095181167126,0.06346099689835683,0.0635859978501685,True,0.0,21,0.0,876.199936,INFO,KERNEL,BGL,generating core.17517,generating core.<*>
2667,direct_minio,loghub,minio,minio,False,,,0.00013899989426136017,0.06395799573510885,0.06409699562937021,True,0.0,20,0.0,876.199936,INFO,KERNEL,BGL,generating core.2633,generating core.<*>
2668,direct_minio,loghub,minio,minio,False,,,0.00013800308806821704,0.08952400094131008,0.0896620040293783,True,0.0,21,0.0,876.204032,INFO,KERNEL,BGL,generating core.50240,generating core.<*>
2669,direct_minio,loghub,minio,minio,False,,,0.00017300044419243932,0.06753699562978,0.06770999607397243,True,0.0,21,0.0,876.204032,INFO,KERNEL,BGL,generating core.10211,generating core.<*>
2670,direct_minio,loghub,minio,minio,False,,,0.00018400169210508466,0.06680899969069287,0.06699300138279796,True,0.0,21,0.0,876.204032,INFO,KERNEL,BGL,generating core.57863,generating core.<*>
2671,direct_minio,loghub,minio,minio,False,,,0.00017000274965539575,0.061815000663045794,0.06198500341270119,True,0.0,21,0.0,876.204032,INFO,KERNEL,BGL,generating core.51808,generating core.<*>
2672,direct_minio,loghub,minio,minio,False,,,0.00016500416677445173,0.09409199992660433,0.09425700409337878,True,0.0,21,0.0,876.204032,INFO,KERNEL,BGL,generating core.59907,generating core.<*>
2673,direct_minio,loghub,minio,minio,False,,,0.0001989974407479167,0.10596300126053393,0.10616199870128185,True,0.0,21,0.0,876.208128,INFO,KERNEL,BGL,generating core.25382,generating core.<*>
2674,direct_minio,loghub,minio,minio,False,,,0.0001809967216104269,0.06990600377321243,0.07008700049482286,True,0.0,20,0.0,876.208128,INFO,KERNEL,BGL,generating core.8646,generating core.<*>
2675,direct_minio,loghub,minio,minio,False,,,0.0001410007826052606,0.06409900379367173,0.06424000457627699,True,0.0,20,0.0,876.208128,INFO,KERNEL,BGL,generating core.7167,generating core.<*>
2676,direct_minio,loghub,minio,minio,False,,,0.00013500539353117347,0.06652400043094531,0.06665900582447648,True,0.0,21,0.0,876.208128,INFO,KERNEL,BGL,generating core.14589,generating core.<*>
2677,direct_minio,loghub,minio,minio,False,,,0.00015699333744123578,0.0697679934091866,0.06992498674662784,True,0.0,20,0.0,876.208128,INFO,KERNEL,BGL,generating core.2300,generating core.<*>
2678,direct_minio,loghub,minio,minio,False,,,0.00012399686966091394,0.08851900201989338,0.08864299888955429,True,0.0,21,0.0,876.212224,INFO,KERNEL,BGL,generating core.14652,generating core.<*>
2679,direct_minio,loghub,minio,minio,False,,,0.00013299722922965884,0.06640199717367068,0.06653499440290034,True,0.0,21,0.0,876.212224,INFO,KERNEL,BGL,generating core.14807,generating core.<*>
2680,direct_minio,loghub,minio,minio,False,,,0.0001540029188618064,0.06633000157307833,0.06648400449194014,True,0.0,21,0.0,876.212224,INFO,KERNEL,BGL,generating core.31758,generating core.<*>
2681,direct_minio,loghub,minio,minio,False,,,0.00015100522432476282,0.06341100379358977,0.06356200901791453,True,0.0,20,0.0,876.212224,INFO,KERNEL,BGL,generating core.7205,generating core.<*>
2682,direct_minio,loghub,minio,minio,False,,,0.0001540029188618064,0.07902999641373754,0.07918399933259934,True,0.0,21,0.0,876.212224,INFO,KERNEL,BGL,generating core.10247,generating core.<*>
2683,direct_minio,loghub,minio,minio,False,,,0.0002500019036233425,0.10092699812958017,0.10117700003320351,True,0.0,21,0.0,876.21632,INFO,KERNEL,BGL,generating core.30230,generating core.<*>
2684,direct_minio,loghub,minio,minio,False,,,0.00018300488591194153,0.0990330008789897,0.09921600576490164,True,0.0,20,0.0,876.21632,INFO,KERNEL,BGL,generating core.2299,generating core.<*>
2685,direct_minio,loghub,minio,minio,False,,,0.00024300243239849806,0.09775099897524342,0.09799400140764192,True,0.0,21,0.0,876.21632,INFO,KERNEL,BGL,generating core.28666,generating core.<*>
2686,direct_minio,loghub,minio,minio,False,,,0.0005109977792017162,0.10570800077402964,0.10621899855323136,True,0.0,20,0.0,876.21632,INFO,KERNEL,BGL,generating core.2481,generating core.<*>
2687,direct_minio,loghub,minio,minio,False,,,0.00028799695428460836,0.08512099884683266,0.08540899580111727,True,0.0,21,0.0,876.21632,INFO,KERNEL,BGL,generating core.52376,generating core.<*>
2688,direct_minio,loghub,minio,minio,False,,,0.0002270026016049087,0.08883899863576517,0.08906600123737007,True,0.0,21,0.0,876.220416,INFO,KERNEL,BGL,generating core.10930,generating core.<*>
2689,direct_minio,loghub,minio,minio,False,,,0.0002980013960041106,0.08715299918549135,0.08745100058149546,True,0.0,21,0.0,876.220416,INFO,KERNEL,BGL,generating core.51134,generating core.<*>
2690,direct_minio,loghub,minio,minio,False,,,0.0001629960024729371,0.06486799975391477,0.06503099575638771,True,0.0,20,0.0,876.220416,INFO,KERNEL,BGL,generating core.5235,generating core.<*>
