LogID,Level,Component,LogSource,Content,EventTemplate,clickhouse_latency,minio_latency,clickhouse_energy,minio_energy,latency_diff,severity,has_errors,is_security,best_backend,routing_reason
4198,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.805858003441244,0.0794739971752278,0.0,0.0,5.7263840062660165,0,0,0,minio,energy_efficient
4199,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,6.003426999086514,0.0724380006431602,0.0,0.0,5.930988998443354,0,0,0,minio,energy_efficient
4200,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.7964129955507815,0.0751859988668002,0.0155186249999999,0.0,5.721226996683981,0,0,0,minio,energy_efficient
4201,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,6.073328004276846,0.0845590038807131,0.0,0.0,5.9887690003961325,0,0,0,minio,energy_efficient
4202,INFO,SecurityLogger.org.apache.hadoop.ipc.Server,Hadoop,Auth successful for job_1445144423722_0020 (auth:SIMPLE),Auth successful for job_<*> (auth:SIMPLE),6.243194999115076,0.0820510031189769,0.0,0.0,6.161143995996099,0,0,1,clickhouse,high_priority
4203,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,JVM with ID : jvm_1445144423722_0020_m_000004 asked for a task,JVM with ID : jvm_<*> asked for a task,5.275816998619121,0.0859560022945515,0.0,0.0,5.189860996324569,0,0,0,minio,energy_efficient
4204,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,JVM with ID: jvm_1445144423722_0020_m_000004 given task: attempt_1445144423722_0020_m_000002_0,JVM with ID: jvm_<*> given task: <*>_<*>,5.893620997085236,0.0845770045998506,0.0190493685,0.0,5.809043992485385,0,0,0,minio,energy_efficient
4205,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.931606999889482,0.084659994172398,0.0,0.0,4.846947005717084,0,0,0,minio,energy_efficient
4206,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.858649001107551,0.0875879995874129,0.0,0.0,4.771061001520138,0,0,0,minio,energy_efficient
4207,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.761348995089065,0.0864190005813725,0.0,0.0,4.674929994507693,0,0,0,minio,energy_efficient
4208,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.2789859983022325,0.0832380028441548,0.0,0.0,5.195747995458078,0,0,0,minio,energy_efficient
4209,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.777901005581953,0.0832069999887608,0.0194623762499999,0.0,4.694694005593192,0,0,0,minio,energy_efficient
4210,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.970084002707154,0.0831340003060177,0.0,0.0,4.886950002401136,0,0,0,minio,energy_efficient
4211,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.023958297,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.815390999487136,0.0807430042186752,0.0,0.0,5.73464799526846,0,0,0,minio,energy_efficient
4212,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.846411000471562,0.0799699992057867,0.0,0.0,4.766441001265775,0,0,0,minio,energy_efficient
4213,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.141073001141194,0.0799569970695301,0.0,0.0,5.061116004071664,0,0,0,minio,energy_efficient
4214,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.0569529994390905,0.0810160054243169,0.0,0.0,4.9759369940147735,0,0,0,minio,energy_efficient
4215,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.464185996970628,0.0804349983809515,0.01633002075,0.0,5.383750998589677,0,0,0,minio,energy_efficient
4216,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.167825998796616,0.0788969991845078,0.0,0.0,5.088928999612108,0,0,0,minio,energy_efficient
4217,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,6.131993999588303,0.0789799960330128,0.0,0.0,6.05301400355529,0,0,0,minio,energy_efficient
4218,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",19.41956299560843,0.07976200140547,0.0,0.0,19.33980099420296,0,0,0,minio,energy_efficient
4219,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.603622001013719,0.0796800013631582,0.0,0.0,4.523941999650561,0,0,0,minio,energy_efficient
4220,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.065791264,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.666166998504195,0.0794820007286034,0.0,0.0,4.586684997775592,0,0,0,minio,energy_efficient
4221,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.915446996164974,0.0811549980426207,0.0,0.0,4.834291998122353,0,0,0,minio,energy_efficient
4222,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,8.95244400453521,0.0788020042818971,0.0151721745,0.0,8.873642000253312,0,0,0,minio,energy_efficient
4223,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.05713628,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.008425003325101,0.0793060025898739,0.0,0.0,4.929119000735227,0,0,0,minio,energy_efficient
4224,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.018821997509804,0.0791630009189248,0.0,0.0,4.939658996590879,0,0,0,minio,energy_efficient
4225,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.56913100060774,0.0936759970500134,0.0,0.0,4.475455003557727,0,0,0,minio,energy_efficient
4226,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.861076995439362,0.1080840011127293,0.0145890345,0.0,4.7529929943266325,0,0,0,minio,energy_efficient
4227,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.171554999833461,0.1177829981315881,0.0,0.0,5.053772001701873,0,0,0,minio,energy_efficient
4228,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.910241994366515,0.1144830021075904,0.0,0.0,4.795758992258925,0,0,0,minio,energy_efficient
4229,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.942763000144623,0.807782998890616,0.0,0.0,4.134980001254007,0,0,0,minio,energy_efficient
4230,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10004553,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.7792539990041405,0.1104710026993416,0.0,0.0,4.668782996304799,0,0,0,minio,energy_efficient
4231,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.079464614,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.953339004714508,0.1098490029107779,0.01700657,0.0,4.84349000180373,0,0,0,minio,energy_efficient
4232,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.06741504,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.480554998735897,0.1070250000339001,0.0,0.0,4.373529998701997,0,0,0,minio,energy_efficient
4233,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.166659000678919,0.0797510001575574,0.014214986,0.0,5.086908000521362,0,0,0,minio,energy_efficient
4234,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,7.834599004127085,0.0764689975767396,0.0,0.0,7.758130006550346,0,0,0,minio,energy_efficient
4235,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.869323005550541,0.0717179937055334,0.0,0.0,4.7976050118450075,0,0,0,minio,energy_efficient
4236,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.669770001783036,0.0733799970475956,0.0,0.0,4.59639000473544,0,0,0,minio,energy_efficient
4237,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.725965001853183,0.0731830004951916,0.0,0.0,4.652782001357991,0,0,0,minio,energy_efficient
4238,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.804707998118829,0.070983005571179,0.018846525375,0.0,4.73372499254765,0,0,0,minio,energy_efficient
4239,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.659565995098092,0.0752669948269613,0.0,0.0,4.58429900027113,0,0,0,minio,energy_efficient
4240,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.553597999096382,0.0731690015527419,0.0,0.0,5.48042899754364,0,0,0,minio,energy_efficient
4241,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.9089379972429015,0.0967020023381337,0.0,0.0,4.812235994904768,0,0,0,minio,energy_efficient
4242,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10501281,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.873586003668606,0.0744579956517554,0.0,0.0,4.799128008016851,0,0,0,minio,energy_efficient
4243,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.103304505,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.008694999560248,0.0943700069910846,0.0,0.0,4.914324992569163,0,0,0,minio,energy_efficient
4244,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.318840001767967,0.1862669960246421,0.0,0.0,6.132573005743325,0,0,0,minio,energy_efficient
4245,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.677917000663001,0.1019769988488406,0.01970584,0.0,4.5759400018141605,0,0,0,minio,energy_efficient
4246,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",7.972892999532632,0.0731059990357607,0.0,0.0,7.899787000496871,0,0,0,minio,energy_efficient
4247,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,6.80694000038784,0.0699099982739426,0.0,0.0,6.737030002113897,0,0,0,minio,energy_efficient
4248,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt attempt_<*> is : <*>.<*>,6.135651005024556,0.1039359995047561,0.0,0.0,6.0317150055198,0,0,0,minio,energy_efficient
4249,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.541680995724164,0.1066330005414784,0.0149102882499999,0.0,6.4350479951826856,0,0,0,minio,energy_efficient
4250,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.929372000333387,0.09795899677556,0.0,0.0,4.831413003557827,0,0,0,minio,energy_efficient
4251,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt attempt_<*> is : <*>.<*>,9.707839002658147,0.0767620003898628,0.0,0.0,9.631077002268285,0,0,0,minio,energy_efficient
4252,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt attempt_<*> is : <*>.<*>,8.955846002209,0.0679549993947148,0.0,0.0,8.887891002814285,0,0,0,minio,energy_efficient
4253,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.1977059993078,0.0776789966039359,0.0,0.0,5.120027002703864,0,0,0,minio,energy_efficient
4254,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.100278001918923,0.0624899985268712,0.0,0.0,5.037788003392052,0,0,0,minio,energy_efficient
4255,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.838798995886464,0.0624099993729032,0.0193704957499999,0.0,6.77638899651356,0,0,0,minio,energy_efficient
4256,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.443768000986893,0.0618459962424822,0.0,0.0,5.3819220047444105,0,0,0,minio,energy_efficient
4257,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.896794005820993,0.0620349965174682,0.0,0.0,5.834759009303525,0,0,0,minio,energy_efficient
4258,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,8.615034996182658,0.0631130023975856,0.0,0.0,8.551921993785072,0,0,0,minio,energy_efficient
4259,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.339875002391636,0.0605499953962862,0.018081699375,0.0,5.27932500699535,0,0,0,minio,energy_efficient
4260,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.715902996598743,0.0647069973638281,0.0,0.0,5.651195999234915,0,0,0,minio,energy_efficient
4261,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",8.682990999659523,0.0609140042797662,0.0,0.0,8.622076995379757,0,0,0,minio,energy_efficient
4262,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.051066000305582,0.0604319939156994,0.0,0.0,4.990634006389882,0,0,0,minio,energy_efficient
4263,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.100069996842649,0.0609510025242343,0.0150380186249999,0.0,5.0391189943184145,0,0,0,minio,energy_efficient
4264,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.890184002055321,0.0622520019533112,0.0,0.0,5.82793200010201,0,0,0,minio,energy_efficient
4265,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.956568998750299,0.0625999964540824,0.0,0.0,4.893969002296217,0,0,0,minio,energy_efficient
4266,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.864180998993106,0.0627350018476136,0.0,0.0,4.801445997145493,0,0,0,minio,energy_efficient
4267,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,4.924212997138966,0.0630290014669299,0.0,0.0,4.861183995672036,0,0,0,minio,energy_efficient
4268,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.940163998981006,0.0620959981461055,0.0,0.0,4.878068000834901,0,0,0,minio,energy_efficient
4269,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt attempt_<*> is : <*>.<*>,4.802805997314863,0.0611089999438263,0.0,0.0,4.741696997371037,0,0,0,minio,energy_efficient
4270,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",5.2255169939599,0.065355998231098,0.0,0.0,5.160160995728802,0,0,0,minio,energy_efficient
4271,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.852819995197933,0.0646340049570426,0.0,0.0,5.7881859902408905,0,0,0,minio,energy_efficient
4272,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.077540001366288,0.066354994487483,0.0153725072499999,0.0,5.011185006878805,0,0,0,minio,energy_efficient
4273,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.077676996937953,0.069425004767254,0.0,0.0,6.008251992170699,0,0,0,minio,energy_efficient
4274,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.611444001260679,0.076600001193583,0.0,0.0,5.534844000067096,0,0,0,minio,energy_efficient
4275,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",4.9202910013264045,0.0735069988877512,0.0,0.0,4.846784002438653,0,0,0,minio,energy_efficient
4276,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.15094800357474,0.0671290035825222,0.02131699075,0.0,5.083818999992218,0,0,0,minio,energy_efficient
4277,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.337351001799107,0.0628630004939623,0.0,0.0,5.274488001305144,0,0,0,minio,energy_efficient
4278,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.688036999548785,0.0622150037088431,0.0,0.0,6.625821995839942,0,0,0,minio,energy_efficient
4279,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.775755998911336,0.0615919998381286,0.0,0.0,5.714163999073207,0,0,0,minio,energy_efficient
4280,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.8037269991473295,0.0615820026723668,0.0,0.0,5.742144996474963,0,0,0,minio,energy_efficient
4281,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Hadoop,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt attempt_<*> is : <*>.<*>,5.615803995169699,0.0774450018070638,0.01732802175,0.0,5.538358993362635,0,0,0,minio,energy_efficient
4282,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",12.45290500082774,0.0978060052148066,0.023229999375,0.0,12.355098995612934,0,0,0,minio,energy_efficient
4283,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,5.501470004674047,0.0805529998615384,0.0,0.0,5.420917004812509,0,0,0,minio,energy_efficient
4284,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",6.117772005381994,0.075529002060648,0.0,0.0,6.042243003321346,0,0,0,minio,energy_efficient
4285,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Hadoop,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,6.796141999075189,0.0734260029275901,0.0,0.0,6.722715996147599,0,0,0,minio,energy_efficient
