log_id,router,dataset_name,destination,raw_destination,sensitive,blockchain_hash,blockchain_tx_hash,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,proc_cpu_pct,proc_rss_mb,level,component,log_source,content,event_template
972,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003269960870966315,4.261820002284367,4.262146998371463,True,0.0,39,0.0,859.365376,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
973,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00047000503400340676,4.081115999724716,4.081586004758719,True,0.0,48,0.0,859.365376,notice,nan,Apache,jk2_init() Found child 1959 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
974,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00036900019040331244,4.095782001968473,4.0961510021588765,True,0.0,48,0.0,859.365376,notice,nan,Apache,jk2_init() Found child 1958 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
975,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003629975253716111,4.252571001416072,4.252933998941444,True,0.0,48,0.0,859.365376,notice,nan,Apache,jk2_init() Found child 1961 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
976,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00031500530894845724,3.8847690011607483,3.8850840064696968,True,0.0,48,0.0,859.369472,notice,nan,Apache,jk2_init() Found child 1962 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
977,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003230015863664448,4.194493005343247,4.194816006929614,True,0.023673608999999998,48,0.0,859.369472,notice,nan,Apache,jk2_init() Found child 1963 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
978,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00045599881559610367,4.804505006177351,4.804961004992947,True,0.0,48,0.0,859.369472,notice,nan,Apache,jk2_init() Found child 1964 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
979,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006029949872754514,4.617801998392679,4.618404993379954,True,0.0,48,0.0,859.369472,notice,nan,Apache,jk2_init() Found child 1966 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
980,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00043400359572842717,4.310843003622722,4.31127700721845,True,0.0,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1967 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
981,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004629982868209481,4.242529998009559,4.24299299629638,True,0.0,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1965 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
982,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003609966370277107,4.316507998737507,4.316868995374534,True,0.026675254375000002,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1970 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
983,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006529953680001199,5.029264000768308,5.029916996136308,True,0.0,49,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1984 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
984,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00039600126910954714,4.904108995106071,4.904504996375181,True,0.0,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1990 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
985,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00034699769457802176,6.377429999702144,6.377776997396722,True,0.0,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1999 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
986,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003269960870966315,4.000854001787957,4.001180997875053,True,0.0,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 2000 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
987,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00033299875212833285,3.9832340044085868,3.983567003160715,True,0.026337322125000003,48,0.0,859.373568,notice,nan,Apache,jk2_init() Found child 1998 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
988,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004300018190406263,4.673224997532088,4.673654999351129,True,0.0,55,0.0,859.373568,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
989,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003989989636465907,4.282003996195272,4.282402995158918,True,0.0,55,0.0,859.373568,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
990,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003800014383159578,4.06330700207036,4.063687003508676,True,0.0,55,0.0,859.377664,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
991,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004659959813579917,3.8787449957453646,3.8792109917267226,True,0.0,40,0.0,859.377664,error,nan,Apache,mod_jk child workerEnv in error state 10,mod_jk child workerEnv in error state <*>
992,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003109962563030422,3.9247610038728453,3.9250720001291484,True,0.0,39,0.0,859.38176,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
993,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004899993655271828,3.949174002627842,3.9496640019933693,True,0.0,40,0.0,859.38176,error,nan,Apache,mod_jk child workerEnv in error state 10,mod_jk child workerEnv in error state <*>
994,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00039699807530269027,6.799076996685471,6.799473994760774,True,0.0,48,0.0,859.38176,notice,nan,Apache,jk2_init() Found child 2002 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
995,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.000724001438356936,4.0806069955579005,4.0813309969962575,True,0.022726023,48,0.0,859.38176,notice,nan,Apache,jk2_init() Found child 2001 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
996,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005219990271143615,4.070877002959605,4.07139900198672,True,0.0,48,0.0,859.38176,notice,nan,Apache,jk2_init() Found child 2005 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
997,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005450056050904095,4.602898996381555,4.603444001986645,True,0.0,48,0.0,859.38176,notice,nan,Apache,jk2_init() Found child 2004 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
998,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003169989213347435,4.059828002937138,4.060145001858473,True,0.0,55,0.0,859.38176,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
999,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00034099502954632044,4.225985998346005,4.226326993375551,True,0.0,39,0.0,859.38176,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1000,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00043200270738452673,4.101241000171285,4.10167300287867,True,0.0269889675,48,0.0,859.38176,notice,nan,Apache,jk2_init() Found child 2007 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1001,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003810055204667151,4.253883002093062,4.2542640076135285,True,0.0,48,0.0,859.385856,notice,nan,Apache,jk2_init() Found child 2006 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1002,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005460024112835526,4.818645000341348,4.819191002752632,True,0.0,48,0.0,859.385856,notice,nan,Apache,jk2_init() Found child 2008 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1003,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006880000000819564,5.541758000617847,5.542446000617929,True,0.0,55,0.0,859.385856,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1004,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006530026439577341,4.429626998899039,4.430280001542997,True,0.0,39,0.0,859.385856,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
1005,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005849942681379616,4.452629997103941,4.453214991372079,True,0.0,55,0.0,859.385856,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1006,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003710010787472129,4.42867299716454,4.429043998243287,True,0.0,39,0.0,859.385856,error,nan,Apache,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>
1007,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005499969120137393,5.321812997863162,5.322362994775176,True,0.0,55,0.0,859.385856,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1008,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00037899735616520047,4.126529995119199,4.126908992475364,True,0.0,39,0.0,859.385856,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
1009,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003569948603399098,4.10639099573018,4.10674799059052,True,0.0,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2028 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1010,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003360037226229906,4.012666999187786,4.013003002910409,True,0.0,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2027 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
1011,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00035500124795362353,3.9587350038345903,3.959090005082544,True,0.026858203499999997,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2029 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1012,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003899986040778458,5.079262999061029,5.079652997665107,True,0.0,55,0.0,859.389952,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1013,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006589980330318213,4.520973001490347,4.521631999523379,True,0.0,55,0.0,859.389952,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1014,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00034599361242726445,4.245593001542147,4.2459389951545745,True,0.0,39,0.0,859.389952,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1015,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004989997250959277,4.642845997295808,4.643344997020904,True,0.0,39,0.0,859.389952,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1016,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006129994289949536,4.244591997121461,4.245204996550456,True,0.019990637250000002,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2030 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1017,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004989997250959277,4.669681999075692,4.670180998800788,True,0.0,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2031 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
1018,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004429966793395579,5.184888999792747,5.185331996472087,True,0.0,48,0.0,859.389952,notice,nan,Apache,jk2_init() Found child 2032 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1019,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00036900019040331244,4.244901996571571,4.245270996761974,True,0.0,55,0.0,859.389952,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1020,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003940003807656467,4.187328995612916,4.187722995993681,True,0.0,55,0.0,859.389952,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1021,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.000395004462916404,4.108838002139237,4.109233006602153,True,0.0,55,0.0,859.389952,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1022,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003310051397420466,3.7875409980188124,3.7878720031585544,True,0.02237614975,39,0.0,859.389952,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1023,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004879984771832824,4.029775001981761,4.030263000458945,True,0.0,39,0.0,859.389952,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1024,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003539971658028662,6.991802001721226,6.9921559988870285,True,0.0,39,0.0,859.394048,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
1025,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004030007403343916,4.444701997272205,4.445104998012539,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2042 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1026,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006420013960450888,3.962258000683505,3.96290000207955,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2045 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1027,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00033800461096689105,3.890353997121565,3.890692001732532,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2051 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1028,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00039699807530269027,3.9460819971282035,3.946478995203506,True,0.0185645475,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2059 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
1029,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004539979272522032,4.1334889974677935,4.133942995395046,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2060 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1030,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003440000000409782,4.207305006275419,4.20764900627546,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2061 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1031,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003230015863664448,4.142309997405391,4.142632998991758,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2081 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1032,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00038599682739004493,4.296070997952484,4.296456994779874,True,0.02594444625,46,0.0,859.394048,error,nan,Apache,jk2_init() Can't find child 2082 in scoreboard,jk2_init() Can't find child <*> in scoreboard
1033,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00048299989430233836,4.565965995425358,4.566448995319661,True,0.0,48,0.0,859.394048,notice,nan,Apache,jk2_init() Found child 2083 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1034,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006919945008121431,5.682279996108264,5.682971990609076,True,0.0,55,0.0,859.394048,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1035,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004169996827840805,4.7425320008187555,4.74294900050154,True,0.0,39,0.0,859.394048,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1036,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005900001269765198,4.186598998785485,4.187188998912461,True,0.027614811250000003,55,0.0,859.394048,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1037,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004710018401965499,3.896709000400733,3.8971800022409298,True,0.0,22,0.0,859.394048,error,nan,Apache,mod_jk child init 1 -2,mod_jk child init <*> <*>
1038,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006260015652514994,4.045001995109487,4.045627996674739,True,0.0,55,0.0,859.394048,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1039,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00044199987314641476,4.90470600198023,4.905148001853377,True,0.0,39,0.0,859.394048,error,nan,Apache,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>
1040,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00046400236897170544,4.615335004928056,4.615799007297028,True,0.0,46,0.0,859.398144,error,nan,Apache,jk2_init() Can't find child 2085 in scoreboard,jk2_init() Can't find child <*> in scoreboard
1041,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004590037860907614,4.3030119995819405,4.303471003368031,True,0.0,55,0.0,859.40224,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1042,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0007210037438198924,6.239958995138295,6.240679998882115,True,0.027639912000000006,22,0.0,859.40224,error,nan,Apache,mod_jk child init 1 -2,mod_jk child init <*> <*>
1043,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00035500124795362353,3.894852998200804,3.8952079994487576,True,0.0,46,0.0,859.40224,error,nan,Apache,jk2_init() Can't find child 2086 in scoreboard,jk2_init() Can't find child <*> in scoreboard
1044,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00034099502954632044,4.241243004798889,4.2415839998284355,True,0.0,55,0.0,859.40224,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1045,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003809982445091009,4.640877996280324,4.641258994524833,True,0.0,22,0.0,859.40224,error,nan,Apache,mod_jk child init 1 -2,mod_jk child init <*> <*>
1046,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004890025593340397,4.815175001567695,4.815664004127029,True,0.0257407605,46,0.0,859.40224,error,nan,Apache,jk2_init() Can't find child 2087 in scoreboard,jk2_init() Can't find child <*> in scoreboard
1047,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00048199581215158105,6.9173849988146685,6.91786699462682,True,0.0,48,0.0,859.40224,notice,nan,Apache,jk2_init() Found child 2084 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1048,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005479960236698389,4.265085997758433,4.265633993782103,True,0.0,55,0.0,859.40224,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1049,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00047699722927063704,17.763768002623692,17.764244999852963,True,0.0,39,0.0,859.40224,error,nan,Apache,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>
1050,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003410023055039346,4.0134139999281615,4.013755002233665,True,0.0,55,0.0,859.406336,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1051,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00044600164983421564,4.360967002867255,4.36141300451709,True,0.018271446875,22,0.0,859.406336,error,nan,Apache,mod_jk child init 1 -2,mod_jk child init <*> <*>
1052,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003629975253716111,6.695456002489664,6.695819000015035,True,0.0,72,0.0,859.406336,error,nan,Apache,[client 218.62.18.218] Directory index forbidden by rule: /var/www/html/,[client <*>] Directory index forbidden by rule: <*>
1053,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005379988579079509,4.849182005273178,4.849720004131086,True,0.0,72,0.0,859.406336,error,nan,Apache,[client 211.62.201.48] Directory index forbidden by rule: /var/www/html/,[client <*>] Directory index forbidden by rule: <*>
1054,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.000471998646389693,5.448708005133085,5.449180003779475,True,0.0,48,0.0,859.406336,notice,nan,Apache,jk2_init() Found child 2760 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1055,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00036400160752236843,4.222724994178861,4.223088995786384,True,0.0,55,0.0,859.406336,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1056,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0009239956852979958,4.1791369949351065,4.1800609906204045,True,0.0,39,0.0,859.410432,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1057,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005969995982013643,4.652372001146432,4.652969000744633,True,0.0,48,0.0,859.410432,notice,nan,Apache,jk2_init() Found child 2763 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
1058,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004890025593340397,3.9567499989061616,3.9572390014654957,True,0.024746813000000003,55,0.0,859.410432,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1059,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003759996616281569,4.1402339993510395,4.140609999012668,True,0.0,39,0.0,859.410432,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1060,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00047900539357215166,4.392397000628989,4.392876006022561,True,0.0,71,0.0,859.418624,error,nan,Apache,[client 218.207.61.7] Directory index forbidden by rule: /var/www/html/,[client <*>] Directory index forbidden by rule: <*>
1061,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0002980013960041106,4.284889000700787,4.285187002096791,True,0.0,48,0.0,859.418624,notice,nan,Apache,jk2_init() Found child 2773 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1062,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004300018190406263,4.680147998442408,4.680578000261448,True,0.0,55,0.0,859.418624,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1063,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004960020305588841,4.082949002622627,4.083445004653186,True,0.0,39,0.0,859.418624,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1064,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004759931471198797,6.076527002733201,6.077002995880321,True,0.023277765,48,0.0,859.418624,notice,nan,Apache,jk2_init() Found child 2813 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>
1065,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005500041879713535,4.9255900012212805,4.926140005409252,True,0.0,48,0.0,859.418624,notice,nan,Apache,jk2_init() Found child 2815 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>
1066,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005330002750270069,4.390567999507766,4.391100999782793,True,0.0,48,0.0,859.418624,notice,nan,Apache,jk2_init() Found child 2812 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>
1067,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004070025170221925,4.065029002958909,4.065436005475931,True,0.0,48,0.0,859.418624,notice,nan,Apache,jk2_init() Found child 2811 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1068,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00035600533010438085,3.8950980015215464,3.8954540068516508,True,0.0,55,0.0,859.418624,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1069,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00032299431040883064,4.042581997055095,4.0429049913655035,True,0.023518672500000004,55,0.0,859.418624,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1070,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006030022632330656,6.0920319956494495,6.092634997912683,True,0.023460245624999997,55,0.0,859.42272,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1071,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005280016921460629,5.055123001511674,5.05565100320382,True,0.0,55,0.0,859.426816,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1072,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00037899735616520047,4.639175000193063,4.639553997549228,True,0.0,39,0.0,859.430912,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1073,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004659959813579917,5.651159000990447,5.651624996971805,True,0.0,39,0.0,859.430912,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1074,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0004680041456595063,3.817241005890537,3.8177090100361966,True,0.0,39,0.0,859.430912,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1075,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003180030034855008,3.9609890009160154,3.961307003919501,True,0.0,39,0.0,859.430912,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1076,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.00037699646782130003,4.011886005173437,4.012263001641259,True,0.0,48,0.0,859.430912,notice,nan,Apache,jk2_init() Found child 2823 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>
1077,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0003259992809034884,4.00653800170403,4.006864000984933,True,0.0,55,0.0,859.430912,notice,nan,Apache,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok <*>
1078,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0006859991117380559,4.1575819996069185,4.158267998718657,True,0.030156996874999998,39,0.0,859.430912,error,nan,Apache,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>
1079,direct_clickhouse,loghub,clickhouse,clickhouse,False,,,0.0005410038284026086,4.119480996450875,4.120022000279278,True,0.0,49,0.0,859.430912,notice,nan,Apache,jk2_init() Found child 2824 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>
